store,region,product,date,dow,ppu,quantity,value,pc_sold
A020,A,banana,2021-04-14,WED,2.43,325,789.75,59.8
A020,A,banana,2021-04-15,THU,2.45,320,784,70.3
A020,A,banana,2021-04-16,FRI,2.45,319,781.55,70.8
A020,A,banana,2021-04-17,SAT,2.45,350,857.5,57.3
A020,A,banana,2021-04-18,SUN,2.45,351,859.95,55.7
A020,A,banana,2021-04-19,MON,2.45,318,779.1,66.6
A020,A,banana,2021-04-20,TUE,2.45,317,776.65,68.4
A020,A,banana,2021-04-21,WED,2.45,318,779.1,73.7
A020,A,banana,2021-04-22,THU,2.47,314,775.58,62.8
A020,A,banana,2021-04-23,FRI,2.47,323,797.81,60.2
A020,A,banana,2021-04-24,SAT,2.47,352,869.44,58.6
A020,A,banana,2021-04-25,SUN,2.47,346,854.62,70.3
A020,A,banana,2021-04-26,MON,2.47,323,797.81,60.3
A020,A,banana,2021-04-27,TUE,2.47,315,778.05,68.9
A020,A,banana,2021-04-28,WED,2.47,326,805.22,66.9
A020,A,banana,2021-04-29,THU,2.47,316,780.52,68.4
A020,A,banana,2021-04-30,FRI,2.47,318,785.46,65.9
A020,A,banana,2021-05-01,SAT,2.47,351,866.97,69.4
A020,A,banana,2021-05-02,SUN,2.47,351,866.97,63.4
A020,A,banana,2021-05-03,MON,2.47,322,795.34,76.6
A020,A,banana,2021-05-04,TUE,2.47,317,782.99,72
A020,A,banana,2021-05-05,WED,2.47,321,792.87,77
A020,A,banana,2021-05-06,THU,2.5,315,787.5,71.7
A020,A,banana,2021-05-07,FRI,2.5,321,802.5,61.3
A020,A,banana,2021-05-08,SAT,2.5,346,865,83.4
A020,A,banana,2021-05-09,SUN,2.5,346,865,76
A020,A,banana,2021-05-10,MON,2.5,325,812.5,73.5
A020,A,banana,2021-05-11,TUE,2.5,324,810,72.5
A020,A,banana,2021-05-12,WED,2.5,319,797.5,70
A020,A,banana,2021-05-13,THU,2.53,321,812.13,87.9
A020,A,banana,2021-05-14,FRI,2.53,320,809.6,84.6
A020,A,banana,2021-05-15,SAT,2.53,348,880.44,90.2
A020,A,banana,2021-05-16,SUN,2.53,349,882.97,84
A020,A,banana,2021-05-17,MON,2.53,321,812.13,82.9
A020,A,banana,2021-05-18,TUE,2.53,320,809.6,78.9
A020,A,banana,2021-05-19,WED,2.53,326,824.78,74.8
A020,A,banana,2021-05-20,THU,2.54,324,822.96,81.9
A020,A,banana,2021-05-21,FRI,2.54,320,812.8,81.8
A020,A,banana,2021-05-22,SAT,2.54,350,889,83.3
A020,A,banana,2021-05-23,SUN,2.54,349,886.46,80.2
A020,A,banana,2021-05-24,MON,2.54,315,800.1,84.4
A020,A,banana,2021-05-25,TUE,2.54,319,810.26,75.7
A020,A,banana,2021-05-26,WED,2.54,324,822.96,79.4
A020,A,banana,2021-05-27,THU,2.53,323,817.19,75.3
A020,A,banana,2021-05-28,FRI,2.53,320,809.6,74.9
A020,A,banana,2021-05-29,SAT,2.53,348,880.44,65.5
A020,A,banana,2021-05-30,SUN,2.53,347,877.91,78.2
A020,A,banana,2021-05-31,MON,2.53,318,804.54,74.8
A020,A,banana,2021-06-01,TUE,2.53,316,799.48,62.7
A020,A,banana,2021-06-02,WED,2.53,314,794.42,63.1
A020,A,banana,2021-06-03,THU,2.56,324,829.44,74.6
A020,A,banana,2021-06-04,FRI,2.56,325,832,86.2
A020,A,banana,2021-06-05,SAT,2.56,351,898.56,69.4
A020,A,banana,2021-06-06,SUN,2.56,352,901.12,76.6
A020,A,banana,2021-06-07,MON,2.56,325,832,76.9
A020,A,banana,2021-06-08,TUE,2.56,314,803.84,68.2
A020,A,banana,2021-06-09,WED,2.56,316,808.96,68.3
A020,A,banana,2021-06-10,THU,2.56,321,821.76,79.6
A020,A,banana,2021-06-11,FRI,2.56,316,808.96,76.8
A020,A,banana,2021-06-12,SAT,2.56,348,890.88,69.2
A020,A,banana,2021-06-13,SUN,2.56,349,893.44,65.4
A020,A,banana,2021-06-14,MON,2.56,324,829.44,66.9
A020,A,banana,2021-06-15,TUE,2.56,319,816.64,63.2
A020,A,banana,2021-06-16,WED,2.56,321,821.76,69.7
A020,A,banana,2021-06-17,THU,2.57,325,835.25,89.3
A020,A,banana,2021-06-18,FRI,2.57,320,822.4,95.7
A020,A,banana,2021-06-19,SAT,2.57,349,896.93,91.6
A020,A,banana,2021-06-20,SUN,2.57,350,899.5,92.9
A020,A,banana,2021-06-21,MON,2.57,319,819.83,85.6
A020,A,banana,2021-06-22,TUE,2.57,320,822.4,73.7
A020,A,banana,2021-06-23,WED,2.57,321,824.97,68.9
A020,A,banana,2021-06-24,THU,2.56,316,808.96,85.9
A020,A,banana,2021-06-25,FRI,2.56,315,806.4,81.6
A020,A,banana,2021-06-26,SAT,2.56,348,890.88,81.8
A020,A,banana,2021-06-27,SUN,2.56,347,888.32,89.3
A020,A,banana,2021-06-28,MON,2.56,321,821.76,96.9
A020,A,banana,2021-06-29,TUE,2.56,320,819.2,86.8
A020,A,banana,2021-06-30,WED,2.56,324,829.44,82.1
A020,A,banana,2021-07-01,THU,2.58,316,815.28,75.1
A020,A,banana,2021-07-02,FRI,2.58,326,841.08,77.7
A020,A,banana,2021-07-03,SAT,2.58,348,897.84,83.3
A020,A,banana,2021-07-04,SUN,2.58,351,905.58,87
A020,A,banana,2021-07-05,MON,2.58,322,830.76,77.6
A020,A,banana,2021-07-06,TUE,2.58,320,825.6,83.8
A020,A,banana,2021-07-07,WED,2.58,322,830.76,80.4
A020,A,banana,2021-07-08,THU,2.6,322,837.2,80.7
A020,A,banana,2021-07-09,FRI,2.6,316,821.6,82.4
A020,A,banana,2021-07-10,SAT,2.6,348,904.8,82.1
A020,A,banana,2021-07-11,SUN,2.6,350,910,82.3
A020,A,banana,2021-07-12,MON,2.6,320,832,84.2
A020,A,banana,2021-07-13,TUE,2.6,320,832,82
A020,A,banana,2021-07-14,WED,2.6,326,847.6,75
A020,A,banana,2021-07-15,THU,2.63,314,825.82,79.4
A020,A,banana,2021-07-16,FRI,2.63,320,841.6,71.6
A020,A,banana,2021-07-17,SAT,2.63,351,923.13,66.3
A020,A,banana,2021-07-18,SUN,2.63,350,920.5,66.4
A020,A,banana,2021-07-19,MON,2.63,325,854.75,72.2
A020,A,banana,2021-07-20,TUE,2.63,325,854.75,73.4
A020,A,banana,2021-07-21,WED,2.63,323,849.49,77.3
A020,A,banana,2021-07-22,THU,2.63,324,852.12,69.6
A020,A,banana,2021-07-23,FRI,2.63,318,836.34,78.7
A020,A,banana,2021-07-24,SAT,2.63,349,917.87,82
A020,A,banana,2021-07-25,SUN,2.63,348,915.24,89.1
A020,A,banana,2021-07-26,MON,2.63,316,831.08,75.5
A020,A,banana,2021-07-27,TUE,2.63,315,828.45,80.9
A020,A,banana,2021-07-28,WED,2.63,319,838.97,80.7
A020,A,banana,2021-07-29,THU,2.66,324,861.84,67.8
A020,A,banana,2021-07-30,FRI,2.66,314,835.24,89
A020,A,banana,2021-07-31,SAT,2.66,351,933.66,83
A020,A,banana,2021-08-01,SUN,2.66,346,920.36,87.9
A020,A,banana,2021-08-02,MON,2.66,325,864.5,77.6
A020,A,banana,2021-08-03,TUE,2.66,324,861.84,77.1
A020,A,banana,2021-08-04,WED,2.66,322,856.52,69.7
A020,A,banana,2021-08-05,THU,2.67,314,838.38,83.5
A020,A,banana,2021-08-06,FRI,2.67,326,870.42,80.8
A020,A,banana,2021-08-07,SAT,2.67,351,937.17,82.6
A020,A,banana,2021-08-08,SUN,2.67,346,923.82,80.3
A020,A,banana,2021-08-09,MON,2.67,322,859.74,82
A020,A,banana,2021-08-10,TUE,2.67,316,843.72,77.3
A020,A,banana,2021-08-11,WED,2.67,314,838.38,72.8
A020,A,banana,2021-08-12,THU,2.67,325,867.75,81.6
A020,A,banana,2021-08-13,FRI,2.67,316,843.72,77.6
A020,A,banana,2021-08-14,SAT,2.67,349,931.83,75.3
A020,A,banana,2021-08-15,SUN,2.67,348,929.16,77.9
A020,A,banana,2021-08-16,MON,2.67,318,849.06,76.8
A020,A,banana,2021-08-17,TUE,2.67,315,841.05,81.3
A020,A,banana,2021-08-18,WED,2.67,324,865.08,76.1
A020,A,banana,2021-08-19,THU,2.67,319,851.73,76.5
A020,A,banana,2021-08-20,FRI,2.67,317,846.39,80.6
A020,A,banana,2021-08-21,SAT,2.67,349,931.83,89
A020,A,banana,2021-08-22,SUN,2.67,346,923.82,88.9
A020,A,banana,2021-08-23,MON,2.67,322,859.74,78.6
A020,A,banana,2021-08-24,TUE,2.67,319,851.73,77.1
A020,A,banana,2021-08-25,WED,2.67,326,870.42,80.1
A020,A,banana,2021-08-26,THU,2.68,318,852.24,73.1
A020,A,banana,2021-08-27,FRI,2.68,324,868.32,77.4
A020,A,banana,2021-08-28,SAT,2.68,348,932.64,78.7
A020,A,banana,2021-08-29,SUN,2.68,350,938,78.4
A020,A,banana,2021-08-30,MON,2.68,321,860.28,82.2
A020,A,banana,2021-08-31,TUE,2.68,324,868.32,83
A020,A,banana,2021-09-01,WED,2.68,322,862.96,80.1
A020,A,banana,2021-09-02,THU,2.69,322,866.18,78.9
A020,A,banana,2021-09-03,FRI,2.69,315,847.35,74.4
A020,A,banana,2021-09-04,SAT,2.69,346,930.74,83.1
A020,A,banana,2021-09-05,SUN,2.69,351,944.19,76.9
A020,A,banana,2021-09-06,MON,2.69,317,852.73,75.5
A020,A,banana,2021-09-07,TUE,2.69,326,876.94,66.7
A020,A,banana,2021-09-08,WED,2.69,314,844.66,63
A020,A,banana,2021-09-09,THU,2.7,321,866.7,85.9
A020,A,banana,2021-09-10,FRI,2.7,325,877.5,87.5
A020,A,banana,2021-09-11,SAT,2.7,347,936.9,76.1
A020,A,banana,2021-09-12,SUN,2.7,350,945,75.5
A020,A,banana,2021-09-13,MON,2.7,323,872.1,77.8
A020,A,banana,2021-09-14,TUE,2.7,318,858.6,94.1
A020,A,banana,2021-09-15,WED,2.7,322,869.4,84.2
A020,A,banana,2021-09-16,THU,2.73,321,876.33,83.4
A020,A,banana,2021-09-17,FRI,2.73,315,859.95,83.2
A020,A,banana,2021-09-18,SAT,2.73,351,958.23,78.4
A020,A,banana,2021-09-19,SUN,2.73,349,952.77,88.7
A020,A,banana,2021-09-20,MON,2.73,323,881.79,82
A020,A,banana,2021-09-21,TUE,2.73,320,873.6,80
A020,A,banana,2021-09-22,WED,2.73,322,879.06,81.8
A020,A,banana,2021-09-23,THU,2.73,322,879.06,77.4
A020,A,banana,2021-09-24,FRI,2.73,316,862.68,80.8
A020,A,banana,2021-09-25,SAT,2.73,346,944.58,91.7
A020,A,banana,2021-09-26,SUN,2.73,347,947.31,83.3
A020,A,banana,2021-09-27,MON,2.73,314,857.22,76.7
A020,A,banana,2021-09-28,TUE,2.73,322,879.06,85.1
A020,A,banana,2021-09-29,WED,2.73,319,870.87,76.5
A020,A,banana,2021-09-30,THU,2.75,317,871.75,88.3
A020,A,cherry,2021-04-01,THU,4.51,98,441.98,81.7
A020,A,cherry,2021-04-02,FRI,4.51,96,432.96,70.6
A020,A,cherry,2021-04-03,SAT,4.51,104,469.04,72.7
A020,A,cherry,2021-04-04,SUN,4.51,104,469.04,70
A020,A,cherry,2021-04-05,MON,4.51,95,428.45,50
A020,A,cherry,2021-04-06,TUE,4.51,95,428.45,62.1
A020,A,cherry,2021-04-07,WED,4.51,98,441.98,63.6
A020,A,cherry,2021-04-08,THU,4.5,96,432,67.9
A020,A,cherry,2021-04-09,FRI,4.5,96,432,81.3
A020,A,cherry,2021-04-10,SAT,4.5,104,468,81.7
A020,A,cherry,2021-04-11,SUN,4.5,104,468,75.8
A020,A,cherry,2021-04-12,MON,4.5,95,427.5,64.1
A020,A,cherry,2021-04-13,TUE,4.5,96,432,54.2
A020,A,cherry,2021-04-14,WED,4.5,97,436.5,59.8
A020,A,cherry,2021-04-15,THU,4.52,96,433.92,70.3
A020,A,cherry,2021-04-16,FRI,4.52,95,429.4,70.8
A020,A,cherry,2021-04-17,SAT,4.52,104,470.08,57.3
A020,A,cherry,2021-04-18,SUN,4.52,105,474.6,55.7
A020,A,cherry,2021-04-19,MON,4.52,95,429.4,66.6
A020,A,cherry,2021-04-20,TUE,4.52,96,433.92,68.4
A020,A,cherry,2021-04-21,WED,4.52,95,429.4,73.7
A020,A,cherry,2021-04-22,THU,4.53,97,439.41,62.8
A020,A,cherry,2021-04-23,FRI,4.53,94,425.82,60.2
A020,A,cherry,2021-04-24,SAT,4.53,105,475.65,58.6
A020,A,cherry,2021-04-25,SUN,4.53,104,471.12,70.3
A020,A,cherry,2021-04-26,MON,4.53,95,430.35,60.3
A020,A,cherry,2021-04-27,TUE,4.53,96,434.88,68.9
A020,A,cherry,2021-04-28,WED,4.53,97,439.41,66.9
A020,A,cherry,2021-04-29,THU,4.55,95,432.25,68.4
A020,A,cherry,2021-04-30,FRI,4.55,95,432.25,65.9
A020,A,cherry,2021-05-01,SAT,4.55,105,477.75,69.4
A020,A,cherry,2021-05-02,SUN,4.55,104,473.2,63.4
A020,A,cherry,2021-05-03,MON,4.55,96,436.8,76.6
A020,A,cherry,2021-05-04,TUE,4.55,96,436.8,72
A020,A,cherry,2021-05-05,WED,4.55,96,436.8,77
A020,A,cherry,2021-05-06,THU,4.54,97,440.38,71.7
A020,A,cherry,2021-05-07,FRI,4.54,95,431.3,61.3
A020,A,cherry,2021-05-08,SAT,4.54,105,476.7,83.4
A020,A,cherry,2021-05-09,SUN,4.54,105,476.7,76
A020,A,cherry,2021-05-10,MON,4.54,95,431.3,73.5
A020,A,cherry,2021-05-11,TUE,4.54,96,435.84,72.5
A020,A,cherry,2021-05-12,WED,4.54,95,431.3,70
A020,A,cherry,2021-05-13,THU,4.56,97,442.32,87.9
A020,A,cherry,2021-05-14,FRI,4.56,95,433.2,84.6
A020,A,cherry,2021-05-15,SAT,4.56,105,478.8,90.2
A020,A,cherry,2021-05-16,SUN,4.56,104,474.24,84
A020,A,cherry,2021-05-17,MON,4.56,98,446.88,82.9
A020,A,cherry,2021-05-18,TUE,4.56,95,433.2,78.9
A020,A,cherry,2021-05-19,WED,4.56,96,437.76,74.8
A020,A,cherry,2021-05-20,THU,4.55,96,436.8,81.9
A020,A,cherry,2021-05-21,FRI,4.55,98,445.9,81.8
A020,A,cherry,2021-05-22,SAT,4.55,104,473.2,83.3
A020,A,cherry,2021-05-23,SUN,4.55,104,473.2,80.2
A020,A,cherry,2021-05-24,MON,4.55,97,441.35,84.4
A020,A,cherry,2021-05-25,TUE,4.55,94,427.7,75.7
A020,A,cherry,2021-05-26,WED,4.55,95,432.25,79.4
A020,A,cherry,2021-05-27,THU,4.55,96,436.8,75.3
A020,A,cherry,2021-05-28,FRI,4.55,95,432.25,74.9
A020,A,cherry,2021-05-29,SAT,4.55,105,477.75,65.5
A020,A,cherry,2021-05-30,SUN,4.55,105,477.75,78.2
A020,A,cherry,2021-05-31,MON,4.55,97,441.35,74.8
A020,A,cherry,2021-06-01,TUE,4.55,96,436.8,62.7
A020,A,cherry,2021-06-02,WED,4.55,95,432.25,63.1
A020,A,cherry,2021-06-03,THU,4.57,97,443.29,74.6
A020,A,cherry,2021-06-04,FRI,4.57,94,429.58,86.2
A020,A,cherry,2021-06-05,SAT,4.57,105,479.85,69.4
A020,A,cherry,2021-06-06,SUN,4.57,105,479.85,76.6
A020,A,cherry,2021-06-07,MON,4.57,96,438.72,76.9
A020,A,cherry,2021-06-08,TUE,4.57,96,438.72,68.2
A020,A,cherry,2021-06-09,WED,4.57,96,438.72,68.3
A020,A,cherry,2021-06-10,THU,4.6,96,441.6,79.6
A020,A,cherry,2021-06-11,FRI,4.6,97,446.2,76.8
A020,A,cherry,2021-06-12,SAT,4.6,104,478.4,69.2
A020,A,cherry,2021-06-13,SUN,4.6,105,483,65.4
A020,A,cherry,2021-06-14,MON,4.6,96,441.6,66.9
A020,A,cherry,2021-06-15,TUE,4.6,97,446.2,63.2
A020,A,cherry,2021-06-16,WED,4.6,96,441.6,69.7
A020,A,cherry,2021-06-17,THU,4.59,95,436.05,89.3
A020,A,cherry,2021-06-18,FRI,4.59,94,431.46,95.7
A020,A,cherry,2021-06-19,SAT,4.59,104,477.36,91.6
A020,A,cherry,2021-06-20,SUN,4.59,104,477.36,92.9
A020,A,cherry,2021-06-21,MON,4.59,95,436.05,85.6
A020,A,cherry,2021-06-22,TUE,4.59,97,445.23,73.7
A020,A,cherry,2021-06-23,WED,4.59,97,445.23,68.9
A020,A,cherry,2021-06-24,THU,4.59,97,445.23,85.9
A020,A,cherry,2021-06-25,FRI,4.59,97,445.23,81.6
A020,A,cherry,2021-06-26,SAT,4.59,105,481.95,81.8
A020,A,cherry,2021-06-27,SUN,4.59,106,486.54,89.3
A020,A,cherry,2021-06-28,MON,4.59,95,436.05,96.9
A020,A,cherry,2021-06-29,TUE,4.59,96,440.64,86.8
A020,A,cherry,2021-06-30,WED,4.59,95,436.05,82.1
A020,A,cherry,2021-07-01,THU,4.6,95,437,75.1
A020,A,cherry,2021-07-02,FRI,4.6,97,446.2,77.7
A020,A,cherry,2021-07-03,SAT,4.6,105,483,83.3
A020,A,cherry,2021-07-04,SUN,4.6,104,478.4,87
A020,A,cherry,2021-07-05,MON,4.6,96,441.6,77.6
A020,A,cherry,2021-07-06,TUE,4.6,96,441.6,83.8
A020,A,cherry,2021-07-07,WED,4.6,95,437,80.4
A020,A,cherry,2021-07-08,THU,4.63,97,449.11,80.7
A020,A,cherry,2021-07-09,FRI,4.63,96,444.48,82.4
A020,A,cherry,2021-07-10,SAT,4.63,105,486.15,82.1
A020,A,cherry,2021-07-11,SUN,4.63,104,481.52,82.3
A020,A,cherry,2021-07-12,MON,4.63,94,435.22,84.2
A020,A,cherry,2021-07-13,TUE,4.63,96,444.48,82
A020,A,cherry,2021-07-14,WED,4.63,95,439.85,75
A020,A,cherry,2021-07-15,THU,4.64,95,440.8,79.4
A020,A,cherry,2021-07-16,FRI,4.64,96,445.44,71.6
A020,A,cherry,2021-07-17,SAT,4.64,104,482.56,66.3
A020,A,cherry,2021-07-18,SUN,4.64,105,487.2,66.4
A020,A,cherry,2021-07-19,MON,4.64,98,454.72,72.2
A020,A,cherry,2021-07-20,TUE,4.64,95,440.8,73.4
A020,A,cherry,2021-07-21,WED,4.64,98,454.72,77.3
A020,A,cherry,2021-07-22,THU,4.66,97,452.02,69.6
A020,A,cherry,2021-07-23,FRI,4.66,96,447.36,78.7
A020,A,cherry,2021-07-24,SAT,4.66,106,493.96,82
A020,A,cherry,2021-07-25,SUN,4.66,104,484.64,89.1
A020,A,cherry,2021-07-26,MON,4.66,95,442.7,75.5
A020,A,cherry,2021-07-27,TUE,4.66,97,452.02,80.9
A020,A,cherry,2021-07-28,WED,4.66,95,442.7,80.7
A020,A,cherry,2021-07-29,THU,4.67,95,443.65,67.8
A020,A,cherry,2021-07-30,FRI,4.67,96,448.32,89
A020,A,cherry,2021-07-31,SAT,4.67,104,485.68,83
A020,A,cherry,2021-08-01,SUN,4.67,105,490.35,87.9
A020,A,cherry,2021-08-02,MON,4.67,98,457.66,77.6
A020,A,cherry,2021-08-03,TUE,4.67,96,448.32,77.1
A020,A,cherry,2021-08-04,WED,4.67,97,452.99,69.7
A020,A,cherry,2021-08-05,THU,4.7,94,441.8,83.5
A020,A,cherry,2021-08-06,FRI,4.7,94,441.8,80.8
A020,A,cherry,2021-08-07,SAT,4.7,105,493.5,82.6
A020,A,cherry,2021-08-08,SUN,4.7,104,488.8,80.3
A020,A,cherry,2021-08-09,MON,4.7,94,441.8,82
A020,A,cherry,2021-08-10,TUE,4.7,98,460.6,77.3
A020,A,cherry,2021-08-11,WED,4.7,95,446.5,72.8
A020,A,cherry,2021-08-12,THU,4.72,98,462.56,81.6
A020,A,cherry,2021-08-13,FRI,4.72,97,457.84,77.6
A020,A,cherry,2021-08-14,SAT,4.72,105,495.6,75.3
A020,A,cherry,2021-08-15,SUN,4.72,104,490.88,77.9
A020,A,cherry,2021-08-16,MON,4.72,95,448.4,76.8
A020,A,cherry,2021-08-17,TUE,4.72,96,453.12,81.3
A020,A,cherry,2021-08-18,WED,4.72,97,457.84,76.1
A020,A,cherry,2021-08-19,THU,4.75,98,465.5,76.5
A020,A,cherry,2021-08-20,FRI,4.75,95,451.25,80.6
A020,A,cherry,2021-08-21,SAT,4.75,104,494,89
A020,A,cherry,2021-08-22,SUN,4.75,104,494,88.9
A020,A,cherry,2021-08-23,MON,4.75,94,446.5,78.6
A020,A,cherry,2021-08-24,TUE,4.75,96,456,77.1
A020,A,cherry,2021-08-25,WED,4.75,97,460.75,80.1
A020,A,cherry,2021-08-26,THU,4.77,97,462.69,73.1
A020,A,cherry,2021-08-27,FRI,4.77,97,462.69,77.4
A020,A,cherry,2021-08-28,SAT,4.77,105,500.85,78.7
A020,A,cherry,2021-08-29,SUN,4.77,105,500.85,78.4
A020,A,cherry,2021-08-30,MON,4.77,96,457.92,82.2
A020,A,cherry,2021-08-31,TUE,4.77,97,462.69,83
A020,A,cherry,2021-09-01,WED,4.77,95,453.15,80.1
A020,A,cherry,2021-09-02,THU,4.8,94,451.2,78.9
A020,A,cherry,2021-09-03,FRI,4.8,95,456,74.4
A020,A,cherry,2021-09-04,SAT,4.8,105,504,83.1
A020,A,cherry,2021-09-05,SUN,4.8,105,504,76.9
A020,A,cherry,2021-09-06,MON,4.8,95,456,75.5
A020,A,cherry,2021-09-07,TUE,4.8,96,460.8,66.7
A020,A,cherry,2021-09-08,WED,4.8,94,451.2,63
A020,A,cherry,2021-09-09,THU,4.81,96,461.76,85.9
A020,A,cherry,2021-09-10,FRI,4.81,97,466.57,87.5
A020,A,cherry,2021-09-11,SAT,4.81,105,505.05,76.1
A020,A,cherry,2021-09-12,SUN,4.81,105,505.05,75.5
A020,A,cherry,2021-09-13,MON,4.81,96,461.76,77.8
A020,A,cherry,2021-09-14,TUE,4.81,96,461.76,94.1
A020,A,cherry,2021-09-15,WED,4.81,96,461.76,84.2
A020,A,cherry,2021-09-16,THU,4.81,94,452.14,83.4
A020,A,cherry,2021-09-17,FRI,4.81,95,456.95,83.2
A020,A,cherry,2021-09-18,SAT,4.81,104,500.24,78.4
A020,A,cherry,2021-09-19,SUN,4.81,104,500.24,88.7
A020,A,cherry,2021-09-20,MON,4.81,97,466.57,82
A020,A,cherry,2021-09-21,TUE,4.81,97,466.57,80
A020,A,cherry,2021-09-22,WED,4.81,97,466.57,81.8
A020,A,cherry,2021-09-23,THU,4.83,98,473.34,77.4
A020,A,cherry,2021-09-24,FRI,4.83,96,463.68,80.8
A020,A,cherry,2021-09-25,SAT,4.83,104,502.32,91.7
A020,A,cherry,2021-09-26,SUN,4.83,104,502.32,83.3
A020,A,cherry,2021-09-27,MON,4.83,95,458.85,76.7
A020,A,cherry,2021-09-28,TUE,4.83,96,463.68,85.1
A020,A,cherry,2021-09-29,WED,4.83,98,473.34,76.5
A020,A,cherry,2021-09-30,THU,4.86,97,471.42,88.3
B001,B,apple,2021-04-01,THU,1.1,239,262.9,96
B001,B,apple,2021-04-02,FRI,1.1,245,269.5,87
B001,B,apple,2021-04-03,SAT,1.1,261,287.1,90.3
B001,B,apple,2021-04-04,SUN,1.1,263,289.3,95.2
B001,B,apple,2021-04-05,MON,,,,
B001,B,apple,2021-04-06,TUE,1.1,243,267.3,84.9
B001,B,apple,2021-04-07,WED,1.1,245,269.5,88.9
B001,B,apple,2021-04-08,THU,1.1,239,262.9,82.5
B001,B,apple,2021-04-09,FRI,1.1,245,269.5,95
B001,B,apple,2021-04-10,SAT,1.1,264,290.4,95
B001,B,apple,2021-04-11,SUN,1.1,264,290.4,92.9
B001,B,apple,2021-04-12,MON,,,,
B001,B,apple,2021-04-13,TUE,1.1,237,260.7,80.8
B001,B,apple,2021-04-14,WED,1.1,243,267.3,81.9
B001,B,apple,2021-04-15,THU,1.12,238,266.56,93.2
B001,B,apple,2021-04-16,FRI,1.12,238,266.56,97.6
B001,B,apple,2021-04-17,SAT,1.12,265,296.8,85.6
B001,B,apple,2021-04-18,SUN,1.12,261,292.32,86.1
B001,B,apple,2021-04-19,MON,,,,
B001,B,apple,2021-04-20,TUE,1.12,240,268.8,93.5
B001,B,apple,2021-04-21,WED,1.12,238,266.56,96.4
B001,B,apple,2021-04-22,THU,1.11,241,267.51,89.6
B001,B,apple,2021-04-23,FRI,1.11,242,268.62,97.6
B001,B,apple,2021-04-24,SAT,1.11,262,290.82,85.8
B001,B,apple,2021-04-25,SUN,1.11,261,289.71,94.9
B001,B,apple,2021-04-26,MON,,,,
B001,B,apple,2021-04-27,TUE,1.11,241,267.51,90.6
B001,B,apple,2021-04-28,WED,1.11,243,269.73,92
B001,B,apple,2021-04-29,THU,1.11,243,269.73,87.4
B001,B,apple,2021-04-30,FRI,1.11,241,267.51,93.7
B001,B,apple,2021-05-01,SAT,1.11,262,290.82,95.8
B001,B,apple,2021-05-02,SUN,1.11,263,291.93,92.6
B001,B,apple,2021-05-03,MON,,,,
B001,B,apple,2021-05-04,TUE,1.11,240,266.4,86.3
B001,B,apple,2021-05-05,WED,1.11,237,263.07,92.9
B001,B,apple,2021-05-06,THU,1.14,238,271.32,94.7
B001,B,apple,2021-05-07,FRI,1.14,243,277.02,86.6
B001,B,apple,2021-05-08,SAT,1.14,263,299.82,97.4
B001,B,apple,2021-05-09,SUN,1.14,261,297.54,90.2
B001,B,apple,2021-05-10,MON,,,,
B001,B,apple,2021-05-11,TUE,1.14,241,274.74,97
B001,B,apple,2021-05-12,WED,1.14,242,275.88,91
B001,B,apple,2021-05-13,THU,1.15,239,274.85,96.4
B001,B,apple,2021-05-14,FRI,1.15,241,277.15,96.6
B001,B,apple,2021-05-15,SAT,1.15,265,304.75,96.2
B001,B,apple,2021-05-16,SUN,1.15,263,302.45,96.6
B001,B,apple,2021-05-17,MON,,,,
B001,B,apple,2021-05-18,TUE,1.15,242,278.3,94.5
B001,B,apple,2021-05-19,WED,1.15,245,281.75,95.8
B001,B,apple,2021-05-20,THU,1.14,241,274.74,96
B001,B,apple,2021-05-21,FRI,1.14,240,273.6,92.8
B001,B,apple,2021-05-22,SAT,1.14,265,302.1,96
B001,B,apple,2021-05-23,SUN,1.14,263,299.82,95
B001,B,apple,2021-05-24,MON,,,,
B001,B,apple,2021-05-25,TUE,1.14,238,271.32,94.2
B001,B,apple,2021-05-26,WED,1.14,244,278.16,94.6
B001,B,apple,2021-05-27,THU,1.14,237,270.18,96.6
B001,B,apple,2021-05-28,FRI,1.14,241,274.74,95.9
B001,B,apple,2021-05-29,SAT,1.14,262,298.68,88.9
B001,B,apple,2021-05-30,SUN,1.14,261,297.54,98.6
B001,B,apple,2021-05-31,MON,,,,
B001,B,apple,2021-06-01,TUE,1.14,241,274.74,91.2
B001,B,apple,2021-06-02,WED,1.14,240,273.6,91.2
B001,B,apple,2021-06-03,THU,1.16,237,274.92,92.7
B001,B,apple,2021-06-04,FRI,1.16,243,281.88,94.5
B001,B,apple,2021-06-05,SAT,1.16,264,306.24,96.8
B001,B,apple,2021-06-06,SUN,1.16,262,303.92,95.1
B001,B,apple,2021-06-07,MON,,,,
B001,B,apple,2021-06-08,TUE,1.16,245,284.2,95.1
B001,B,apple,2021-06-09,WED,1.16,238,276.08,92.1
B001,B,apple,2021-06-10,THU,1.18,241,284.38,95.1
B001,B,apple,2021-06-11,FRI,1.18,240,283.2,93.9
B001,B,apple,2021-06-12,SAT,1.18,262,309.16,94
B001,B,apple,2021-06-13,SUN,1.18,261,307.98,88.8
B001,B,apple,2021-06-14,MON,,,,
B001,B,apple,2021-06-15,TUE,1.18,242,285.56,83.8
B001,B,apple,2021-06-16,WED,1.18,240,283.2,93.8
B001,B,apple,2021-06-17,THU,1.2,245,294,95.9
